-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-3.5000, 3.5000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-3.5000, 3.5000, 2
