-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-2.5000, 2.5000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-2.5000, 2.5000, 2
