-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-4.5000, 4.5000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-0.2000, 0.2000, 1
-4.5000, 4.5000, 2
